"Date","Price.A1","Price.A2","AA.bond","BB.bond","CC.Bond","Gold","Silver","Copper","Chy..INR","GBP...INR","USD...INR","Mutual.Fund.J","Mutual.Fund.K","Mutual.Fund.L","Stock.A","Stock.B","Stock.C","Stock.D","Index"
"19-03-2015",10.75153568,13.33940271,76.40884793,67.15973037,56.22286187,25962,36394,370.7,10.0855,66.614,62.49,108,81.88,13.66,175.23,922.65,16111.6,1052.2,8634.65
"20-03-2015",10.85926261,13.32204952,76.42482536,67.22113154,56.25797069,26182,37800,382.25,10.0576,67.54,62.41,107,81.62,13.44,171.73,895.75,16017.5,1055.9,8570.9
"23-03-2015",10.85236328,13.30611557,76.51017805,67.23598583,56.3345053,26198,37801,386.15,10.0145,68.12,62.23,107,80.96,13.33,170.57,902.4,15866,1047.75,8550.9
"24-03-2015",10.81652003,13.37596899,76.48378503,67.30051273,56.32451828,26351,37999,387.75,10.0479,68.1245,62.348,106,81.2,13.26,173.6,887.2,15501.1,1037.95,8542.95
"25-03-2015",10.80251137,13.37152621,76.4918889,67.26584999,56.35869626,26483,38176,387.15,10.0469,68.4755,62.412,106,81.04,13.26,175.93,886.4,15572.8,1034.25,8530.8
"26-03-2015",10.88677257,13.36318377,76.52326876,67.3102618,56.40372861,26801,38636,392.45,10.1172,68.3905,62.836,105,79.67,13.33,174.8,865.9,15538.2,1006.95,8342.15
"27-03-2015",10.87989742,13.33698544,76.53648584,67.30956714,56.42286794,26569,38404,384.8,10.06,68.078,62.523,105,79.01,13.18,172.93,851.3,15490.8,1014.65,8341.4
"30-03-2015",10.95242281,13.34517019,76.58947614,67.43929339,56.50578643,26270,37473,384.9,10.0708,67.717,62.51,107,79.93,13.28,177.15,862.05,16018.9,1036.9,8492.3
"31-03-2015",10.90945061,13.39080111,76.5854546,67.40846236,56.4891292,26204,37181,378.5,10.0478,66.845,62.291,107,80.18,13.48,184.15,873.55,15908.2,1022.7,8491
"01-04-2015",10.85511432,13.38697831,76.61168897,67.40750942,56.51884336,26466,37926,378.7,10.0253,66.889,62.142,108,81.43,13.6,185.27,883.5,16019.5,1033.25,8586.25
"06-04-2015",10.80664467,13.48647169,76.69115992,67.54460488,56.66264013,26997,38177,374.2,10.0439,67.9525,62.207,109,81.92,13.56,186.98,907.95,15782.5,1031.95,8659.9
"07-04-2015",10.80115432,13.50269388,76.6911119,67.53782915,56.63472402,26875,37695,380.65,10.0542,67.37,62.296,110,82.3,13.75,186.13,913.45,15983.3,1032.75,8660.3
"08-04-2015",10.85554914,13.51667387,76.69446285,67.57183703,56.67992136,26760,36959,377.1,10.0276,67.051,62.192,110,82.73,13.9,188.45,912.55,16524.8,1035.55,8714.4
"09-04-2015",10.87728022,13.55334206,76.73455544,67.58899335,56.74818836,26521,36296,376.35,10.0405,66.415,62.306,111,83.6,14.02,187.2,926.45,16302.5,1056.1,8778.3
"10-04-2015",10.89310243,13.50375468,76.74735155,67.62104965,56.72467192,26781,36717,377,10.0307,66.037,62.276,110,83.43,14.22,187.32,933.8,16230.2,1042.65,8780.35
"13-04-2015",10.89707064,13.46412695,76.80270846,67.65494373,56.82218748,26699,36575,375.6,10.0386,65.948,62.407,111,83.73,14.06,188.63,949.15,16070.7,1038.8,8834
"15-04-2015",10.84744459,13.44604714,76.80154636,67.67463901,56.85177002,26737,36593,375.55,10.0496,66.641,62.36,111,84,14.01,186.38,934.7,15872.7,1031.65,8764.95
"16-04-2015",10.84130923,13.47469651,76.81642882,67.70091619,56.86690287,26645,36493,383,10.0573,67.063,62.317,110,82.49,13.8,182.1,933.1,15837.2,1029.65,8706.7
"17-04-2015",10.89784873,13.50762367,76.84045875,67.72316691,56.91435671,26812,36474,384,10.0923,67.598,62.55,109,82.18,13.71,179.9,937.65,15311.1,1018.25,8606
"20-04-2015",10.91407588,13.5027816,76.8922042,67.8259851,57.00657295,26837,36082,380.9,10.1818,67.8065,63.137,108,81.5,13.52,179.6,913.45,14762,1005.1,8448.1
"21-04-2015",10.91208077,13.54420017,76.90506514,67.82141999,56.99338173,26936,36171,374.65,10.1362,67.4775,62.854,108,79.83,13.39,177.82,873.1,14310.3,1003,8377.75
"22-04-2015",10.93151006,13.53903133,76.90422169,67.8515242,57.04824387,26624,35801,371.9,10.168,67.556,62.98,108,80.72,13.58,181.88,907.15,14366.2,1013.1,8429.7
"23-04-2015",10.89262987,13.56456932,76.9584196,67.84552671,57.03959742,26900,36122,376.95,10.2109,68.5065,63.277,107,81.33,13.4,184.32,902.65,14747,1013.5,8398.3
"24-04-2015",10.92817051,13.56637335,76.95649542,67.86265818,57.09491376,26701,35953,385.15,10.2789,69.2265,63.662,106,79.82,13.24,178.13,889.5,14720.5,1006.45,8305.25
"27-04-2015",10.97343462,13.60908965,76.99693164,67.94598717,57.15743669,27083,37159,387.65,10.186,68.9745,63.346,104,79.47,12.91,174.38,866.65,14771,1005.45,8213.8
"28-04-2015",10.97583713,13.55680697,77.01577264,67.95865805,57.16431059,27190,37525,386.85,10.1634,69.2425,63.053,105,79.3,12.9,175.5,860.6,15175,1004.55,8285.6
"29-04-2015",10.95371161,13.63213362,77.02858382,67.97130195,57.20924117,27238,37715,390.65,10.2367,70.6405,63.46,106,78.45,12.92,174.77,857.7,15238.1,993.15,8239.75
"30-04-2015",10.98368669,13.68599682,77.02252983,67.99557963,57.19143178,26716,36564,404.65,10.242,71.309,63.529,105,77.67,13.02,180.15,850.35,15191.6,988.8,8181.5
"04-05-2015",11.01082005,13.73989664,77.11838634,68.05991848,57.30805937,26868,37876,413.8,10.2296,70.7945,63.516,106,79.04,13.36,182.35,861.75,15334.6,1000.95,8331.95
"05-05-2015",11.01374029,13.74248293,77.09887189,68.09233914,57.33199857,26880,37990,414.5,10.2109,70.8845,63.369,107,78.69,13.4,182.02,879.05,15555.5,987.65,8324.8
"06-05-2015",11.04428244,13.74577844,77.13385042,68.11353108,57.35580665,26911,38020,414.95,10.2602,72.228,63.621,104,77.06,13.08,168.15,858.2,15080.3,970.6,8097
"07-05-2015",11.00214383,13.75207595,77.13733203,68.13303073,57.36764308,26934,37884,416.45,10.3234,72.1875,64.073,103,76.6,12.7,165.07,866.25,14807,951.3,8057.3
"08-05-2015",11.01207443,13.75035675,77.15518464,68.15853421,57.43033425,26889,37948,414.25,10.2603,71.385,63.711,104,77.11,12.88,167.35,895.2,15781.2,982,8191.5
"11-05-2015",11.04672058,13.78863754,77.19782785,68.21687141,57.46687982,26839,37690,413.9,10.3078,71.4,64.007,105,79.42,13.11,169.52,864.7,16871.6,990.3,8325.25
"12-05-2015",10.98993659,13.81356264,77.23131835,68.2138397,57.48379183,27167,38393,419.4,10.3315,71.9375,64.147,104,77.97,13.31,166.4,843.95,17158.6,971.95,8126.95
"13-05-2015",11.01333745,13.87612968,77.21221756,68.27583725,57.52965835,27528,39550,417.05,10.317,72.703,64.013,105,77.75,13.14,167.23,841.05,18089.6,990.25,8235.45
"14-05-2015",11.01091199,13.86910499,77.23984322,68.25172087,57.56472263,27434,39771,411.5,10.2205,72.32,63.383,105,78.01,13.26,166.85,846.45,18176.2,991.05,8224.2
"15-05-2015",11.05632999,13.85202948,77.25863975,68.27548061,57.57105894,27463,39976,412.1,10.2222,72.655,63.44,106,78.57,13.42,168.05,844.8,18722,990.1,8262.35
"18-05-2015",11.06195839,13.82847109,77.30719126,68.37077554,57.63550117,27617,40494,411.5,10.2685,72.089,63.708,107,79.1,13.46,172.07,852.7,18597.8,1009.85,8373.65
"19-05-2015",10.95914269,13.79333462,77.34480932,68.37936298,57.66655083,27296,39284,402.45,10.2734,71.093,63.763,107,79.37,13.55,172.38,844.75,18251.5,1007.55,8365.65
"20-05-2015",10.93778197,13.80766441,77.3234824,68.38307566,57.69393928,27284,39304,400.85,10.2516,70.5495,63.598,107,80.03,13.55,171.85,855.6,18528.5,1024.05,8423.25
"21-05-2015",11.00147867,13.82987597,77.32854171,68.42298706,57.70213604,27108,39183,402.8,10.2601,70.653,63.58,107,80.25,13.48,174.13,864.35,18413.3,1024.7,8421
"22-05-2015",11.00243278,13.82504532,77.36406846,68.43453305,57.7355038,27082,38955,396.5,10.2447,69.95,63.49,107,80.99,13.47,174.43,863.75,18696.8,1024.3,8458.95
"25-05-2015",10.94948341,13.82628099,77.37795647,68.48005741,57.82104818,27161,39144,399.8,10.238,69.703,63.496,107,80.35,13.5,174.25,852.45,19173.4,1023.55,8370.25
"26-05-2015",10.87430203,13.81299184,77.45507195,68.53046635,57.81214705,26892,38528,394.4,10.3116,69.56,63.972,107,79.03,13.46,173.48,855.35,18909.3,1027.4,8339.35
"27-05-2015",10.90860336,13.82765208,77.43805267,68.52038624,57.82452393,26877,38369,393.85,10.2924,69.6025,63.826,107,79.24,13.51,179.15,857.7,18363.1,1038.15,8334.6
"28-05-2015",10.87025256,13.82641125,77.45621283,68.5412126,57.88062516,26861,38306,392.4,10.2824,69.8175,63.763,107,78.85,13.45,180.43,846.2,17986.2,1029.4,8319
"29-05-2015",10.8450943,13.79102012,77.4453294,68.56672514,57.89911401,26860,38356,386.65,10.284,70.041,63.743,108,79.52,13.57,177.98,859.55,18896.4,1050.55,8433.65
"01-06-2015",10.85767429,13.83732095,77.52739146,68.64728844,58.00120056,26692,38254,384.4,10.2579,69.492,63.594,108,80.25,13.61,176.95,880.8,18777.9,1036.2,8433.4
"02-06-2015",10.85072378,13.85948509,77.55939559,68.63459016,57.9976378,26850,38460,387.2,10.2755,71.042,63.689,107,78.16,13.4,174.43,852.75,18145.2,1008.8,8236.45
"03-06-2015",10.8506322,13.87705285,77.56398366,68.67060919,58.03367791,26808,37959,387.7,10.3257,72.1405,63.997,105,77.04,13,169.15,831.45,18191.2,1005.55,8135.1
"04-06-2015",10.87583451,13.91401063,77.54274937,68.68745618,58.09558462,26617,37180,381.4,10.315,71.886,63.964,105,77.27,13.07,175.07,822.65,17311.8,1014.95,8130.65
"05-06-2015",10.89539068,13.9469217,77.60058526,68.7048931,58.06333907,26555,37024,382.55,10.2797,70.867,63.77,105,77.2,13.1,176.93,829.1,17391.7,1011.75,8114.7
"08-06-2015",10.89638367,13.89550259,77.60257991,68.80383335,58.16737475,26795,36873,383.55,10.3048,72.202,63.947,105,76.06,12.81,175.38,812.25,17282.5,1003.45,8044.15
"09-06-2015",10.90522516,13.89893908,77.65794866,68.79215392,58.17946291,26868,36870,385.1,10.3148,72.2255,64.01,104,76.25,12.83,174.48,819.75,17108.8,1001.85,8022.4
"10-06-2015",10.94750796,13.95515371,77.68107186,68.81201949,58.21391286,26971,36745,388.15,10.2753,72.225,63.766,105,77.62,13.07,173.35,820.45,17592.7,1015.6,8124.45
"11-06-2015",11.01381058,13.94881497,77.66424015,68.82431699,58.2585675,26892,36823,378.9,10.3051,72.0055,63.959,104,76.43,12.9,170.02,816.7,17244.3,1000.2,7965.35
"12-06-2015",11.01818212,13.99346248,77.70054069,68.8356726,58.24115775,26894,36603,380.65,10.3249,72.237,64.1,104,75.79,12.85,175.18,814.5,17404.1,1009.15,7982.9
"15-06-2015",11.05487436,14.06372806,77.71914857,68.89313344,58.32209431,27029,37104,375.45,10.3212,72.3095,64.085,104,76.51,12.81,176.52,821.75,18027.4,1005.2,8013.9
"16-06-2015",11.07722916,14.0961458,77.73996509,68.92487865,58.34453909,26956,36860,371.45,10.335,72.1705,64.166,105,76.54,12.84,178.38,834.95,18451.8,1008.4,8047.3
"17-06-2015",11.10273725,14.1193547,77.76658222,68.94795727,58.37437296,26880,36885,370.35,10.3083,72.5715,64.011,105,77.12,13.14,175.98,862.05,19288.9,1004.7,8091.55
"18-06-2015",11.12977385,14.13350567,77.78982422,68.96219806,58.38705355,27156,36912,366.6,10.2414,72.223,63.577,107,77.61,13.2,187.32,862.6,19495.7,1019.6,8174.6
"19-06-2015",11.23392826,14.07458271,77.79953288,68.96061671,58.40527031,27081,36693,360.4,10.2264,72.092,63.5,107,78.24,13.24,190.55,857.7,19445.2,1030.5,8224.95
"22-06-2015",11.24135167,14.10983787,77.82055392,69.02700218,58.50315813,26702,36740,360.3,10.2301,72.042,63.523,108,79.36,13.45,191.15,873.45,19404.8,1047.15,8353.1
"23-06-2015",11.35752232,14.20938653,77.82181823,69.05614705,58.54059412,26597,35954,367.2,10.2479,71.0485,63.607,108,79.88,13.54,198.77,875.7,19276.8,1052.1,8381.55
"24-06-2015",11.34532116,14.222607,77.88088128,69.07843542,58.55987588,26533,36193,368.8,10.2344,71.1805,63.526,108,79.21,13.4,194.73,896.55,19123.5,1045.8,8360.85
"25-06-2015",11.41289184,14.30184228,77.87757797,69.11937914,58.5492059,26485,36113,368.35,10.2294,71.169,63.518,108,79.96,13.47,194.38,883.25,19483.7,1065,8398
"26-06-2015",11.37765214,14.36603282,77.90975792,69.11988625,58.59295268,26524,35979,371.2,10.2195,70.851,63.452,108,79.95,13.49,192.2,887.95,19561.7,1062.85,8381.1
"29-06-2015",11.38590325,14.44969551,77.95906956,69.17486522,58.63248246,26671,35877,370.55,10.2609,71.5815,63.707,108,78.96,13.28,192.23,900.4,19298.2,1056.65,8318.4
"30-06-2015",11.43468052,14.4401396,77.97915753,69.20748458,58.67386091,26471,35532,368.65,10.257,70.839,63.604,108,79.94,13.44,192.3,916.7,19586.7,1067.15,8368.5
"01-07-2015",11.46869392,14.45424419,77.97864687,69.24415995,58.69676873,26411,36054,374,10.2476,70.245,63.55,109,80.64,13.73,195.38,918.3,20352.3,1072.35,8453.05
"02-07-2015",11.41483822,14.46110053,77.99891599,69.22818321,58.73490399,26195,35899,372.35,10.2018,70.1635,63.299,110,80.79,13.75,205.93,923.45,21257.7,1058.2,8444.9
"03-07-2015",11.39801468,14.43805845,78.00531363,69.2587381,58.76101084,26352,36170,370.15,10.2183,70.4755,63.411,110,80.74,13.7,208.25,924.5,20275.6,1074.25,8484.9
"06-07-2015",11.45246034,14.44095859,78.05876853,69.29437776,58.82886512,26328,36206,357.4,10.1888,69.951,63.264,110,81.02,13.89,213.02,927.45,20334.3,1083.5,8522.15
"07-07-2015",11.40094873,14.42705844,78.05411422,69.35641211,58.837652,26032,34683,348.2,10.2217,69.903,63.476,111,80.7,13.86,213.32,924.35,20362.6,1086.85,8510.8
"08-07-2015",11.4446554,14.46713514,78.07225988,69.34918033,58.86725301,26213,35023,353.35,10.2206,70.3065,63.459,110,79.69,13.71,214.6,927.65,20482.6,1068.85,8363.05
"09-07-2015",11.43018081,14.43146773,78.11400313,69.37743024,58.92589922,26064,35343,359.65,10.1982,69.894,63.318,110,79.5,13.7,209.2,921.55,20641.2,1074.05,8328.55
"10-07-2015",11.43176328,14.41024065,78.09741816,69.4070803,58.93916785,26058,35634,358.7,10.2038,70.736,63.358,110,79.7,13.76,210.1,900.25,20765.1,1090.75,8360.55
"13-07-2015",11.45823194,14.36651117,78.18387505,69.47231701,59.00529221,26024,35542,359.4,10.22,69.8175,63.45,111,80.65,13.84,212.2,910.7,21160.2,1096.15,8459.65
"14-07-2015",11.48585839,14.3464797,78.17287755,69.47764642,59.04372392,25927,35192,358.1,10.192,69.682,63.281,111,80.49,13.85,219.32,927.3,20773.9,1091.85,8454.1
"15-07-2015",11.47023934,14.3051484,78.17378598,69.50008002,59.0549098,25847,34707,356.35,10.2279,69.5305,63.507,111,81.37,13.94,216.3,929,20718.3,1096.7,8523.8
"16-07-2015",11.43315644,14.36095091,78.18504002,69.53294108,59.07976787,25771,34526,356.35,10.2203,69.0185,63.463,112,82.08,14.09,220.95,936.85,21078.8,1114.7,8608.05
"17-07-2015",11.39210092,14.41750664,78.19829151,69.53453123,59.11008118,25498,34219,352.2,10.2249,68.752,63.492,113,82.15,14.06,219.23,924.3,21100.7,1110.55,8609.85
"20-07-2015",11.37602872,14.42517966,78.27996255,69.6120151,59.18690029,25034,34168,351.5,10.242,68.8595,63.6,113,81.99,14.04,222.45,913.1,21248.1,1115.25,8603.45
"21-07-2015",11.35637091,14.43748524,78.28954782,69.62909509,59.19860822,24897,34048,350.15,10.2395,69.5405,63.583,112,81.52,14.08,219.2,891.3,21348.3,1098.05,8529.45
"22-07-2015",11.33442536,14.53012729,78.29462034,69.62484667,59.23927446,24677,33975,344.4,10.2379,69.5055,63.571,113,82.25,14.1,223.73,920.5,21109.7,1114.4,8633.5
"23-07-2015",11.37866166,14.53820899,78.32051481,69.66554181,59.25034354,24734,33927,338.65,10.2941,70.2015,63.921,113,82.05,14.18,227.23,904.25,20538.2,1107.9,8589.8
"24-07-2015",11.37412131,14.53281817,78.31486156,69.69155742,59.25836303,24731,33716,340.25,10.3238,70.414,64.106,113,81.44,14.14,228.65,906.8,20113.8,1107.85,8521.55
"27-07-2015",11.45025996,14.545046,78.386634,69.74690799,59.35822995,24899,33947,336.1,10.3393,71.223,64.202,111,80.49,13.77,227.73,900.1,19347.9,1095.85,8361
"28-07-2015",11.42010461,14.51583927,78.42783987,69.76459927,59.3769512,24752,33784,341.4,10.2747,70.5615,63.799,112,79.58,13.71,222.98,904.75,19499.4,1108.5,8337
"29-07-2015",11.41155458,14.52644655,78.41005623,69.782963,59.39949606,24720,33987,341.65,10.2788,70.114,63.821,112,79.91,13.9,224.05,899.2,19246.2,1108.35,8375.05
"30-07-2015",11.42453236,14.54039049,78.42120121,69.8055334,59.41597967,24718,34038,338.95,10.3287,70.1215,64.138,113,80.32,13.96,222.63,920.7,19027.9,1110.55,8421.8
"31-07-2015",11.34826942,14.56520333,78.42284118,69.7840416,59.46224957,24813,34036,335.35,10.3044,70.31,63.988,113,81.5,14.15,215.63,921.65,19071.2,1111.65,8532.85
"03-08-2015",11.34574715,14.58977054,78.48864262,69.8805056,59.53369275,24761,33526,333.6,10.3349,70.2765,64.177,113,82.5,14.34,211.98,909.7,19083.1,1095.4,8543.05
"04-08-2015",11.39049951,14.647068,78.48657341,69.932449,59.59093988,24675,33497,333.95,10.274,69.425,63.798,114,81.56,14.49,212.63,908.1,20178.1,1086.45,8516.9
"05-08-2015",11.33803383,14.62193714,78.5081877,69.92757059,59.58551116,24597,33487,331.7,10.2569,69.4625,63.692,115,81.93,14.66,211.43,908.6,20566.6,1092.2,8567.95
"06-08-2015",11.38787654,14.61423464,78.51985803,69.94617098,59.58314679,24788,33720,331.15,10.2617,69.6165,63.722,115,82.31,14.7,209.48,907.75,20572.3,1095.95,8588.65
"07-08-2015",11.37530165,14.64954519,78.55052077,69.92184484,59.64147924,24895,34050,329.7,10.2645,69.9125,63.739,115,82.1,14.68,213.38,904.85,20631.6,1092.65,8564.6
"10-08-2015",11.35547553,14.7026303,78.59172174,70.01996849,59.72423965,25122,35037,339,10.2699,70.2745,63.773,115,82,14.71,214.8,906.15,20364.6,1094.65,8525.6
"11-08-2015",11.36208238,14.74641577,78.58794391,70.02933412,59.72481994,25426,35333,332.35,10.1714,71.026,64.332,114,80.65,14.68,209.13,888.2,20163.2,1094.7,8462.35
"12-08-2015",11.31681907,14.76997358,78.61065875,70.03406662,59.73626118,26014,36103,338.25,10.1542,72.3555,64.855,113,80.02,14.2,193.95,866.35,19849.2,1070.45,8349.45
"13-08-2015",11.29033734,14.81601956,78.63130695,70.06556598,59.78632131,25895,36022,339.85,10.1898,72.6945,65.203,113,79.6,14.28,197,866.55,19902.7,1077.55,8355.85
"14-08-2015",11.27099091,14.83795562,78.65420239,70.11096826,59.76773263,25768,35444,338.6,10.1894,72.335,65.129,114,80.99,14.48,194.55,870.55,20600.6,1101.8,8518.55
"17-08-2015",11.26798326,14.90355114,78.70404095,70.16997783,59.87047817,26032,35833,336.5,10.2328,72.4905,65.436,114,81.25,14.42,192.52,872.65,20664.8,1091.5,8477.3
"18-08-2015",11.23455724,14.86938521,78.73523425,70.19978077,59.89690998,26008,34799,330.85,10.237,72.1365,65.454,115,81,14.47,199.65,872.85,20944.6,1086.35,8466.55
"19-08-2015",11.21785665,14.93798027,78.74315545,70.20817509,59.88656459,26196,35521,328.35,10.1801,72.3985,65.109,115,79.69,14.57,198.8,876.2,21235.5,1081.85,8495.15
"20-08-2015",11.20753995,14.96008977,78.74644199,70.23830344,59.95786384,26849,36320,336,10.2416,73.5565,65.433,113,79.95,14.27,198.63,872.05,21017.6,1074.7,8372.75
"21-08-2015",11.27678714,14.96274258,78.74632081,70.23274472,59.94553677,27239,36207,337.75,10.3358,75.209,66.034,113,79.85,14.2,197.23,884.15,20464.8,1061.3,8299.95
"24-08-2015",11.33756961,14.92798604,78.78130897,70.29903511,60.05480248,27448,35418,334.5,10.4326,77.6515,66.814,107,74.75,13.32,189.13,851.15,18585.5,1019.05,7809
"25-08-2015",11.31096223,15.00426594,78.8213217,70.34144575,60.03564457,26740,34655,336.75,10.3355,76.3385,66.28,107,75.93,13.4,197.38,865.95,18698.9,1018.45,7880.7
"26-08-2015",11.33295793,15.09081436,78.84479602,70.33076649,60.092302,26471,33429,329.2,10.2954,74.6835,66.004,107,75,13.37,196.95,855,18567,1013.5,7791.85
"27-08-2015",11.39764794,15.04585878,78.82981815,70.34434888,60.13847677,26278,34063,339.8,10.299,74.1845,65.968,109,75.99,13.58,204.6,857.8,18771.6,1022.1,7948.95
"28-08-2015",11.46431273,15.05491022,78.87201733,70.38976782,60.14630863,26623,34377,342.25,10.3545,73.9525,66.15,109,77.17,13.6,202.68,854.5,18919.2,1027.95,8001.95
"31-08-2015",11.44716369,15.03107793,78.90410822,70.43385388,60.2020036,26682,34580,341.75,10.4154,74.4785,66.412,108,76.24,13.5,207.32,860.9,19014.8,1027.45,7971.3
"01-09-2015",11.46692125,15.03291106,78.92325197,70.43717122,60.23802786,26833,35341,343.25,10.4302,75.1095,66.383,107,74.92,13.33,202.6,853.75,18259.3,1000.1,7785.85
"02-09-2015",11.39534643,15.10944381,78.9358234,70.47784078,60.27545413,26629,35383,345.95,10.4158,74.325,66.202,106,74.37,13.25,197.55,830.6,18377.2,995.15,7717
"03-09-2015",11.33843738,15.10369629,78.96703793,70.49555786,60.30780668,26394,35420,352.65,10.3999,73.5265,66.1,107,74.72,13.44,199.95,833.75,18382.7,1010.3,7823
"04-09-2015",11.32369105,15.07904753,78.95814213,70.52747404,60.31694693,26532,35403,347.4,10.4918,74.334,66.685,105,73.98,13.11,203.75,830,18177.7,996.05,7655.05
"07-09-2015",11.3346628,15.14475509,78.99172224,70.5493908,60.39677006,26500,35218,351.4,10.5069,74.6945,66.886,104,72.2,12.73,197.23,819.85,17442.9,984.45,7558.8
"08-09-2015",11.28981459,15.1271592,79.02259145,70.59634008,60.41873418,26424,35669,362.6,10.4118,74.2455,66.294,105,73.41,12.9,196.18,801.1,17234.2,1004.05,7688.25
"09-09-2015",11.28161127,15.16255913,79.05236457,70.6246048,60.44500087,26057,35307,363.3,10.4454,74.6465,66.619,106,74.75,13.12,201.27,803.05,17967.3,1016.3,7818.6
"10-09-2015",11.3155645,15.16723742,79.05974474,70.66619644,60.46736855,26163,35405,364.75,10.3962,74.7815,66.299,106,74.75,13.28,199.3,790.15,18496.9,1011,7788.1
"11-09-2015",11.36582799,15.19015189,79.09157279,70.68602183,60.50498929,25967,34992,364.15,10.3908,75.114,66.241,106,74.5,13.27,199.55,795.25,18882.1,1010.5,7789.3
"14-09-2015",11.40767119,15.21440435,79.11465364,70.72805412,60.58408754,26070,34730,357.55,10.4055,75.011,66.261,107,74.53,13.3,200.95,794.75,18836.5,1019.7,7872.25
"15-09-2015",11.42343314,15.2038226,79.13172846,70.74430681,60.61196977,25980,34637,361.2,10.4312,74.8625,66.447,107,75.1,13.26,199.25,804.6,18576.3,1013.15,7829.1
"16-09-2015",11.44775004,15.21877907,79.13235137,70.75191893,60.6129663,26291,35792,363.35,10.3939,74.7575,66.219,106,75.5,13.24,197.5,806.85,17937,1023.35,7899.15
"18-09-2015",11.4692677,15.29604108,79.18746802,70.81388003,60.65876009,26469,36095,350.55,10.3496,74.4675,65.868,107,75.93,13.3,195.2,797.85,18234.4,1049.75,7981.9
"21-09-2015",11.51705467,15.33534072,79.24275674,70.89087862,60.75178061,26345,36187,351.15,10.314,73.505,65.691,107,76.33,13.21,193.5,790.7,18478.2,1052.95,7977.1
"22-09-2015",11.56069953,15.26743699,79.23945494,70.9052112,60.78894686,26238,35291,339.55,10.3371,73.291,65.91,106,74.03,13.2,195.38,785.9,18334.9,1030.65,7812
"23-09-2015",11.57668201,15.25099793,79.27161288,70.94136423,60.79982897,26467,35465,340.15,10.3677,74.037,66.184,106,74.53,13.06,197.65,785,18254.4,1049.2,7845.95
"24-09-2015",11.57664192,15.27991019,79.254953,70.90323479,60.82573821,26952,36240,341.3,10.3567,74.241,66.11,106,75.03,13.13,197.5,781.7,17776.2,1051.4,7868.5
"28-09-2015",11.53905604,15.25747437,79.33634397,71.035194,60.9331394,26504,35022,334,10.4051,74.521,66.267,106,74.56,13.12,199.38,790.65,17282.6,1046.4,7795.7
"29-09-2015",11.54340061,15.24460823,79.35458351,71.04282136,60.95510475,26243,34970,333,10.3459,74.0605,65.837,106,74.67,13.01,197.52,784.35,17440.7,1064.8,7843.3
"30-09-2015",11.55619552,15.3887436,79.3662725,71.05703453,60.96306649,25856,34575,342.75,10.3061,73.228,65.517,107,75.7,13.4,201.05,814.75,17791.6,1068.8,7948.9
"01-10-2015",11.53319723,15.38008364,79.38419974,71.07350465,61.0322216,25773,34561,337.95,10.3257,73.48,65.631,107,76,13.47,200.57,816.4,18286.3,1067.65,7950.9
"05-10-2015",11.48666268,15.37540852,79.47203746,71.15571548,61.10314196,26068,36753,342.95,10.2475,72.8555,65.134,109,77.54,13.59,200.85,809.8,18772.8,1098.35,8119.3
"06-10-2015",11.51423874,15.38185691,79.45243831,71.17439452,61.1207635,26621,37358,343.35,10.2467,73.41,65.129,109,78,13.76,201.63,829.3,18630.2,1085.95,8152.9
"07-10-2015",11.45628973,15.43969139,79.43743222,71.20879143,61.13936767,26555,37507,343.2,10.2118,72.9255,64.907,109,78.22,13.84,199.18,823.55,18905.2,1087.75,8177.4
"08-10-2015",11.50023434,15.48507553,79.4556265,71.22105072,61.18657626,26446,36880,339.85,10.2021,73.109,64.819,109,77.86,13.66,199.9,821.9,18666.3,1083.1,8129.35
"09-10-2015",11.4947367,15.51037182,79.49646787,71.21685204,61.21700986,26622,36844,347.75,10.2092,73.577,64.78,109,78.16,13.75,199.45,818,18318.2,1086.15,8189.7
"12-10-2015",11.54711918,15.45281605,79.55756511,71.2830283,61.29803313,26788,37002,348.25,10.2475,73.578,64.795,109,78.4,13.7,199.5,814.85,17982.4,1080.55,8143.6
"13-10-2015",11.5689783,15.4896876,79.57541891,71.32165951,61.31730382,26979,37288,346.95,10.2642,74.0885,65.098,109,77.4,13.7,199.75,812.9,17820.3,1076.35,8131.7
"14-10-2015",11.51322495,15.49938283,79.58263815,71.32602698,61.35110321,27206,37574,349.2,10.1983,74.2745,64.736,110,77.4,13.75,199.82,797.2,18180.2,1084.75,8107.9
"15-10-2015",11.52631081,15.55607822,79.59338257,71.3850566,61.35938281,27257,37532,349.75,10.2075,73.738,64.779,110,78.08,13.7,201.55,791.55,18311.2,1084.15,8179.5
"16-10-2015",11.51393296,15.55492929,79.62579803,71.36224083,61.36731473,27150,37399,346.55,10.1853,73.4155,64.703,111,78.41,13.77,202.35,785,18286.6,1100.05,8238.15
"19-10-2015",11.50370227,15.57133801,79.63988913,71.47669302,61.45404853,27006,36952,342,10.2073,73.5175,64.919,111,78.91,13.85,202.9,793.9,18241.3,1097.8,8275.05
"20-10-2015",11.56993093,15.56057112,79.67425326,71.48158721,61.46507355,27112,37058,342.45,10.2426,73.7825,65.024,111,79.4,13.97,201.07,787.1,18161.2,1094.9,8261.65
"21-10-2015",11.53996221,15.60589434,79.68952322,71.5044454,61.49170737,26955,36794,342,10.2603,73.869,65.146,111,79,14.12,198.55,790.35,18210.6,1095,8251.7
